10	0.16
11	0.1598
12	0.1596
13	0.1594
14	0.1592
15	0.159
16	0.1586
17	0.1582
18	0.1578
19	0.1574
20	0.157
21	0.1566
22	0.1562
23	0.1558
24	0.1554
25	0.155
26	0.1546
27	0.1542
28	0.1538
29	0.1534
30	0.153
31	0.152
32	0.1515
33	0.151312
34	0.151125
35	0.150938
36	0.15075
37	0.150562
38	0.150375
39	0.150188
40	0.15
41	0.1496
42	0.1492
43	0.1488
44	0.1484
45	0.148
46	0.1476
47	0.1472
48	0.1468
49	0.1464
50	0.146
51	0.1457
52	0.1454
53	0.1451
54	0.1448
55	0.1445
56	0.1442
57	0.1439
58	0.1436
59	0.1433
60	0.143
61	0.1427
62	0.1424
63	0.1421
64	0.1418
65	0.1415
66	0.1412
67	0.1409
68	0.1406
69	0.1403
70	0.14
71	0.1396
72	0.1392
73	0.1388
74	0.1384
75	0.138
76	0.1376
77	0.1372
78	0.1368
79	0.1364
80	0.136
81	0.1357
82	0.1354
83	0.1351
84	0.1348
85	0.1345
86	0.1342
87	0.1339
88	0.1336
89	0.1333
90	0.133
91	0.1327
92	0.1324
93	0.1321
94	0.1318
95	0.1315
96	0.1312
97	0.1309
98	0.1306
99	0.1303
100	0.13
101	0.1297
102	0.1294
103	0.1291
104	0.1288
105	0.1285
106	0.1282
107	0.1279
108	0.1276
109	0.1273
110	0.127
111	0.1267
112	0.1264
113	0.1261
114	0.1258
115	0.1255
116	0.1252
117	0.1249
118	0.1246
119	0.1243
120	0.124
121	0.1237
122	0.1234
123	0.1231
124	0.1228
125	0.1225
126	0.1222
127	0.1219
128	0.1216
129	0.1213
130	0.121
131	0.1207
132	0.1204
133	0.1201
134	0.1198
135	0.1195
136	0.1192
137	0.1189
138	0.1186
139	0.1183
140	0.118
141	0.1177
142	0.1174
143	0.1171
144	0.1168
145	0.1165
146	0.1162
147	0.1159
148	0.1156
149	0.1153
150	0.115
151	0.1148
152	0.1146
153	0.1144
154	0.1142
155	0.114
156	0.1138
157	0.1136
158	0.1134
159	0.1132
160	0.113
161	0.1128
162	0.1126
163	0.1124
164	0.1122
165	0.112
166	0.1118
167	0.1116
168	0.1114
169	0.1112
170	0.111
171	0.1108
172	0.1106
173	0.1104
174	0.1102
175	0.11
176	0.1098
177	0.1096
178	0.1094
179	0.1092
180	0.109
181	0.1088
182	0.1086
183	0.1084
184	0.1082
185	0.108
186	0.1078
187	0.1076
188	0.1074
189	0.1072
190	0.107
191	0.1068
192	0.1066
193	0.1064
194	0.1062
195	0.106
196	0.1058
197	0.1056
198	0.1054
199	0.1052
200	0.105
201	0.10486
202	0.10472
203	0.10458
204	0.10444
205	0.1043
206	0.10416
207	0.10402
208	0.10388
209	0.10374
210	0.1036
211	0.10346
212	0.10332
213	0.10318
214	0.10304
215	0.1029
216	0.10276
217	0.10262
218	0.10248
219	0.10234
220	0.1022
221	0.10206
222	0.10192
223	0.10178
224	0.10164
225	0.1015
226	0.10136
227	0.10122
228	0.10108
229	0.10094
230	0.1008
231	0.10066
232	0.10052
233	0.10038
234	0.10024
235	0.1001
236	0.09996
237	0.09982
238	0.09968
239	0.09954
240	0.0994
241	0.09926
242	0.09912
243	0.09898
244	0.09884
245	0.0987
246	0.09856
247	0.09842
248	0.09828
249	0.09814
250	0.098
251	0.09784
252	0.09768
253	0.09752
254	0.09736
255	0.0972
256	0.09704
257	0.09688
258	0.09672
259	0.09656
260	0.0964
261	0.09624
262	0.09608
263	0.09592
264	0.09576
265	0.0956
266	0.09544
267	0.09528
268	0.09512
269	0.09496
270	0.0948
271	0.09464
272	0.09448
273	0.09432
274	0.09416
275	0.094
276	0.09384
277	0.09368
278	0.09352
279	0.09336
280	0.0932
281	0.09304
282	0.09288
283	0.09272
284	0.09256
285	0.0924
286	0.09224
287	0.09208
288	0.09192
289	0.09176
290	0.0916
291	0.09144
292	0.09128
293	0.09112
294	0.09096
295	0.0908
296	0.09064
297	0.09048
298	0.09032
299	0.09016
300	0.09
301	0.0899
302	0.0898
303	0.0897
304	0.0896
305	0.0895
306	0.0894
307	0.0893
308	0.0892
309	0.0891
310	0.089
311	0.0889
312	0.0888
313	0.0887
314	0.0886
315	0.0885
316	0.0884
317	0.0883
318	0.0882
319	0.0881
320	0.088
321	0.0879
322	0.0878
323	0.0877
324	0.0876
325	0.0875
326	0.0874
327	0.0873
328	0.0872
329	0.0871
330	0.087
331	0.0869
332	0.0868
333	0.0867
334	0.0866
335	0.0865
336	0.0864
337	0.0863
338	0.0862
339	0.0861
340	0.086
341	0.0859
342	0.0858
343	0.0857
344	0.0856
345	0.0855
346	0.0854
347	0.0853
348	0.0852
349	0.0851
350	0.085
351	0.0849
352	0.0848
353	0.0847
354	0.0846
355	0.0845
356	0.0844
357	0.0843
358	0.0842
359	0.0841
360	0.084
361	0.0839
362	0.0838
363	0.0837
364	0.0836
365	0.0835
366	0.0834
367	0.0833
368	0.0832
369	0.0831
370	0.083
371	0.0829
372	0.0828
373	0.0827
374	0.0826
375	0.0825
376	0.0824
377	0.0823
378	0.0822
379	0.0821
380	0.082
381	0.0819
382	0.0818
383	0.0817
384	0.0816
385	0.0815
386	0.0814
387	0.0813
388	0.0812
389	0.0811
390	0.081
391	0.0809
392	0.0808
393	0.0807
394	0.0806
395	0.0805
396	0.0804
397	0.0803
398	0.0802
399	0.0801
400	0.08
401	0.07994
402	0.07988
403	0.07982
404	0.07976
405	0.0797
406	0.07964
407	0.07958
408	0.07952
409	0.07946
410	0.0794
411	0.07934
412	0.07928
413	0.07922
414	0.07916
415	0.0791
416	0.07904
417	0.07898
418	0.07892
419	0.07886
420	0.0788
421	0.07874
422	0.07868
423	0.07862
424	0.07856
425	0.0785
426	0.07844
427	0.07838
428	0.07832
429	0.07826
430	0.0782
431	0.07814
432	0.07808
433	0.07802
434	0.07796
435	0.0779
436	0.07784
437	0.07778
438	0.07772
439	0.07766
440	0.0776
441	0.07754
442	0.07748
443	0.07742
444	0.07736
445	0.0773
446	0.07724
447	0.07718
448	0.07712
449	0.07706
450	0.077
451	0.07694
452	0.07688
453	0.07682
454	0.07676
455	0.0767
456	0.07664
457	0.07658
458	0.07652
459	0.07646
460	0.0764
461	0.07634
462	0.07628
463	0.07622
464	0.07616
465	0.0761
466	0.07604
467	0.07598
468	0.07592
469	0.07586
470	0.0758
471	0.07574
472	0.07568
473	0.07562
474	0.07556
475	0.0755
476	0.07544
477	0.07538
478	0.07532
479	0.07526
480	0.0752
481	0.07514
482	0.07508
483	0.07502
484	0.07496
485	0.0749
486	0.07484
487	0.07478
488	0.07472
489	0.07466
490	0.0746
491	0.07454
492	0.07448
493	0.07442
494	0.07436
495	0.0743
496	0.07424
497	0.07418
498	0.07412
499	0.07406
500	0.074
501	0.07396
502	0.07392
503	0.07388
504	0.07384
505	0.0738
506	0.07376
507	0.07372
508	0.07368
509	0.07364
510	0.0736
511	0.07356
512	0.07352
513	0.07348
514	0.07344
515	0.0734
516	0.07336
517	0.07332
518	0.07328
519	0.07324
520	0.0732
521	0.07316
522	0.07312
523	0.07308
524	0.07304
525	0.073
526	0.07296
527	0.07292
528	0.07288
529	0.07284
530	0.0728
531	0.07276
532	0.07272
533	0.07268
534	0.07264
535	0.0726
536	0.07256
537	0.07252
538	0.07248
539	0.07244
540	0.0724
541	0.07236
542	0.07232
543	0.07228
544	0.07224
545	0.0722
546	0.07216
547	0.07212
548	0.07208
549	0.07204
550	0.072
551	0.07196
552	0.07192
553	0.07188
554	0.07184
555	0.0718
556	0.07176
557	0.07172
558	0.07168
559	0.07164
560	0.0716
561	0.07156
562	0.07152
563	0.07148
564	0.07144
565	0.0714
566	0.07136
567	0.07132
568	0.07128
569	0.07124
570	0.0712
571	0.07116
572	0.07112
573	0.07108
574	0.07104
575	0.071
576	0.07096
577	0.07092
578	0.07088
579	0.07084
580	0.0708
581	0.07076
582	0.07072
583	0.07068
584	0.07064
585	0.0706
586	0.07056
587	0.07052
588	0.07048
589	0.07044
590	0.0704
591	0.07036
592	0.07032
593	0.07028
594	0.07024
595	0.0702
596	0.07016
597	0.07012
598	0.07008
599	0.07004
600	0.07
601	0.06995
602	0.0699
603	0.06985
604	0.0698
605	0.06975
606	0.0697
607	0.06965
608	0.0696
609	0.06955
610	0.0695
611	0.06945
612	0.0694
613	0.06935
614	0.0693
615	0.06925
616	0.0692
617	0.06915
618	0.0691
619	0.06905
620	0.069
621	0.06895
622	0.0689
623	0.06885
624	0.0688
625	0.06875
626	0.0687
627	0.06865
628	0.0686
629	0.06855
630	0.0685
631	0.06845
632	0.0684
633	0.06835
634	0.0683
635	0.06825
636	0.0682
637	0.06815
638	0.0681
639	0.06805
640	0.068
641	0.06795
642	0.0679
643	0.06785
644	0.0678
645	0.06775
646	0.0677
647	0.06765
648	0.0676
649	0.06755
650	0.0675
651	0.06745
652	0.0674
653	0.06735
654	0.0673
655	0.06725
656	0.0672
657	0.06715
658	0.0671
659	0.06705
660	0.067
