371.41	281.425
295.719	326.493
337.484	329.333
348.607	307.302
373.496	299.718
199.922	467.946
448.589	239.32
384.367	314.69
270.182	347.542
347.17	295.775
302.709	40.5974
302.709	40.5974
334.732	334.056
344.235	18.4777
344.235	18.4777
264.496	413.286
297.915	47.5387
297.915	47.5387
473.934	210.003
308.75	317.235
187.833	480.997
270.205	409.698
288.963	300.166
350.299	348.543
305.508	338.73
434.515	276.334
213.099	440.444
300.129	392.524
322.74	341.958
393.735	150.265
393.735	150.265
293.981	355.015
352.796	289.47
289.973	333.301
377.468	280.389
291.107	329.361
318.578	374.144
346.23	26.9219
346.23	26.9219
354.038	325.895
310.59	342.163
183.147	474.79
281.718	42.878
281.718	42.878
390.376	266.753
360.805	326.278
450.481	230.551
320.327	369.88
221.526	450.924
402.509	271.03
333.386	354.876
195.54	487.972
189.864	433.725
194.101	502.937
320.855	332.093
175.078	499.015
337.512	333.565
363.889	315.105
286.635	392.678
213.378	491.826
290.543	332.801
499.171	79.3282
499.171	79.3282
206.823	507.785
229.246	467.725
351.168	337.381
331.758	347.949
327.447	321.095
182.647	476.37
335.301	312.701
360.239	298.239
260.03	398.175
344.589	281.605
264.449	403.4
406.058	196.33
286.187	389.343
350.507	296.665
304.298	347.398
342.407	391.128
385.803	17.9539
385.803	17.9539
45.9893	449.996
45.9893	449.996
330.019	328.346
168.987	462.329
329.698	295.288
185.361	487.226
323.793	322.816
296.274	346.453
404.713	84.4148
404.713	84.4148
429.878	270.376
324.833	304.945
456.551	252.286
242.594	464.806
277.494	373.803
384.907	273.457
376.429	319.966
312.909	313.474
181.837	479.329
250.425	381.969
279.339	467.521
247.375	462.481
190.596	452.81
374.507	302.46
194.818	451.197
266.819	378.091
336.254	282.462
393.406	280.854
173.387	480.065
292.382	329.866
303.49	343.116
318.881	344.148
471.985	240.397
210.665	469.012
407.565	235.921
361.975	281.552
173.586	471.746
384.941	311.144
191.046	454.021
16.0059	474.386
16.0059	474.386
327.053	338.06
393.766	291.402
367.833	258.176
328.361	349.32
222.713	422.559
319.528	347.052
315.078	355.697
299.652	325.2
351.478	278.372
259.604	412.867
517.083	185.692
321.031	320.729
317.613	353.093
321.815	337.52
334.147	326.124
339.875	335.24
504.377	184.716
186.13	456.099
379.8	275.903
249.085	421.646
197.932	452.705
310.782	78.312
310.782	78.312
310.969	336.082
379.411	282.159
333.351	321.661
372.979	319.119
324.196	322.419
383.932	243.884
175.987	504.78
165.44	465.527
311.302	337.67
319.25	330.005
308.848	370.113
355.3	331.556
310.872	329.777
313.645	336.826
468.372	189.836
331.344	380.015
359.035	294.17
211.608	461.383
187.465	490.841
217.914	466.25
313.361	347.594
229.582	495.581
303.969	332.407
403.168	265.266
331.105	327.514
367.892	316.861
397.701	259.212
260.115	385.276
453.23	233.346
354.171	346
444.18	225.052
210.713	461.965
202.742	469.917
327.974	317.366
356.17	260.46
271.398	358.248
326.606	281.688
305.366	330.617
360.179	279.719
332.242	304.719
189.023	490.083
345.871	288.313
313.59	301.738
285.532	354.327
264.547	392.112
210.119	468.309
354.636	283.231
193.544	488.007
376.208	288.941
479.601	155.438
201.27	470.886
353.128	324.518
339.922	335.182
